Record Length,2500,Points,1.3825000E-3,2.0000000,,Record Length,2500,Points,1.3825000E-3,64.000000000,
Sample Interval,19.9999999E-9,s,1.3825201E-3,2.0000000,,Sample Interval,19.9999999E-9,s,1.3825201E-3,64.000000000,
Trigger Point,-69.125006186E3,Samples,1.3825401E-3,2.0000000,,Trigger Point,-69.125006186E3,Samples,1.3825401E-3,64.800003052,
,,,1.3825600E-3,1.6000000,,,,,1.3825600E-3,64.000000000,
,,,1.3825800E-3,1.6000000,,,,,1.3825800E-3,64.000000000,
,,,1.3826001E-3,1.6000000,,,,,1.3826001E-3,63.200000763,
Source,CH1,,1.3826201E-3,2.4000001,,Source,CH2,,1.3826201E-3,63.200000763,
Vertical Units,Volts,,1.3826401E-3,2.0000000,,Vertical Units,Volts,,1.3826401E-3,64.000000000,
Vertical Scale,10.0000001,,1.3826600E-3,2.0000000,,Vertical Scale,20.0000003,,1.3826600E-3,63.200000763,
Vertical Offset,0,,1.3826800E-3,1.6000000,,Vertical Offset,0,,1.3826800E-3,62.400001526,
Horizontal Units,s,,1.3827001E-3,1.6000000,,Horizontal Units,s,,1.3827001E-3,64.000000000,
Horizontal Scale,4.99999997E-6,,1.3827201E-3,1.6000000,,Horizontal Scale,4.99999997E-6,,1.3827201E-3,62.400001526,
Pt Fmt,Y,,1.3827401E-3,2.0000000,,Pt Fmt,Y,,1.3827401E-3,63.200000763,
Yzero,-440.000000000E-3,,1.3827600E-3,2.0000000,,Yzero,-440.000000000E-3,,1.3827600E-3,63.200000763,
Probe Atten,10.0000000,,1.3827800E-3,1.6000000,,Probe Atten,10.0000000,,1.3827800E-3,62.400001526,
,,,1.3828001E-3,1.2000000,,,,,1.3828001E-3,61.600002289,
Note,TDS 2012C - 11:08:05   29/05/2022,,1.3828201E-3,1.2000000,,Note,TDS 2012C - 11:08:05   29/05/2022,,1.3828201E-3,62.400001526,
,,,1.3828401E-3,2.4000001,,,,,1.3828401E-3,62.400001526,
,,,1.3828600E-3,2.4000001,,,,,1.3828600E-3,62.400001526,
,,,1.3828800E-3,1.6000000,,,,,1.3828800E-3,61.600002289,
,,,1.3829001E-3,1.6000000,,,,,1.3829001E-3,61.600002289,
,,,1.3829201E-3,1.6000000,,,,,1.3829201E-3,61.600002289,
,,,1.3829401E-3,2.0000000,,,,,1.3829401E-3,61.600002289,
,,,1.3829600E-3,2.0000000,,,,,1.3829600E-3,60.799999237,
,,,1.3829800E-3,1.6000000,,,,,1.3829800E-3,60.799999237,
,,,1.3830001E-3,2.4000001,,,,,1.3830001E-3,60.799999237,
,,,1.3830201E-3,2.0000000,,,,,1.3830201E-3,60.799999237,
,,,1.3830401E-3,1.6000000,,,,,1.3830401E-3,60.000000000,
,,,1.3830600E-3,1.6000000,,,,,1.3830600E-3,60.000000000,
,,,1.3830800E-3,1.6000000,,,,,1.3830800E-3,60.000000000,
,,,1.3831001E-3,1.6000000,,,,,1.3831001E-3,60.000000000,
,,,1.3831201E-3,1.6000000,,,,,1.3831201E-3,60.000000000,
,,,1.3831401E-3,2.0000000,,,,,1.3831401E-3,59.200000763,
,,,1.3831600E-3,2.0000000,,,,,1.3831600E-3,60.000000000,
,,,1.3831800E-3,1.6000000,,,,,1.3831800E-3,60.000000000,
,,,1.3832001E-3,2.0000000,,,,,1.3832001E-3,59.200000763,
,,,1.3832201E-3,2.4000001,,,,,1.3832201E-3,58.400001526,
,,,1.3832401E-3,2.0000000,,,,,1.3832401E-3,58.400001526,
,,,1.3832600E-3,2.0000000,,,,,1.3832600E-3,58.400001526,
,,,1.3832800E-3,2.0000000,,,,,1.3832800E-3,58.400001526,
,,,1.3833001E-3,2.0000000,,,,,1.3833001E-3,58.400001526,
,,,1.3833201E-3,2.4000001,,,,,1.3833201E-3,57.600002289,
,,,1.3833401E-3,2.0000000,,,,,1.3833401E-3,57.600002289,
,,,1.3833600E-3,1.6000000,,,,,1.3833600E-3,57.600002289,
,,,1.3833800E-3,1.6000000,,,,,1.3833800E-3,57.600002289,
,,,1.3834001E-3,2.0000000,,,,,1.3834001E-3,57.600002289,
,,,1.3834201E-3,2.0000000,,,,,1.3834201E-3,56.799999237,
,,,1.3834401E-3,1.6000000,,,,,1.3834401E-3,56.799999237,
,,,1.3834600E-3,1.6000000,,,,,1.3834600E-3,57.600002289,
,,,1.3834800E-3,2.0000000,,,,,1.3834800E-3,56.799999237,
,,,1.3835001E-3,1.2000000,,,,,1.3835001E-3,56.799999237,
,,,1.3835201E-3,1.6000000,,,,,1.3835201E-3,56.799999237,
,,,1.3835401E-3,1.6000000,,,,,1.3835401E-3,56.000000000,
,,,1.3835600E-3,2.0000000,,,,,1.3835600E-3,55.200000763,
,,,1.3835800E-3,1.6000000,,,,,1.3835800E-3,55.200000763,
,,,1.3836001E-3,1.2000000,,,,,1.3836001E-3,56.000000000,
,,,1.3836201E-3,2.0000000,,,,,1.3836201E-3,56.000000000,
,,,1.3836401E-3,1.6000000,,,,,1.3836401E-3,55.200000763,
,,,1.3836600E-3,2.0000000,,,,,1.3836600E-3,55.200000763,
,,,1.3836800E-3,2.0000000,,,,,1.3836800E-3,54.40000153,
,,,1.3837001E-3,2.0000000,,,,,1.3837001E-3,54.40000153,
,,,1.3837201E-3,1.2000000,,,,,1.3837201E-3,54.40000153,
,,,1.3837401E-3,1.6000000,,,,,1.3837401E-3,54.40000153,
,,,1.3837600E-3,1.6000000,,,,,1.3837600E-3,54.40000153,
,,,1.3837800E-3,2.4000001,,,,,1.3837800E-3,53.60000229,
,,,1.3838001E-3,1.6000000,,,,,1.3838001E-3,53.60000229,
,,,1.3838201E-3,1.6000000,,,,,1.3838201E-3,52.79999924,
,,,1.3838401E-3,1.6000000,,,,,1.3838401E-3,52.79999924,
,,,1.3838600E-3,1.6000000,,,,,1.3838600E-3,53.60000229,
,,,1.3838800E-3,2.0000000,,,,,1.3838800E-3,52.79999924,
,,,1.3839001E-3,2.0000000,,,,,1.3839001E-3,52.79999924,
,,,1.3839201E-3,1.2000000,,,,,1.3839201E-3,52.00000000,
,,,1.3839401E-3,2.0000000,,,,,1.3839401E-3,52.79999924,
,,,1.3839600E-3,1.6000000,,,,,1.3839600E-3,52.00000000,
,,,1.3839800E-3,2.0000000,,,,,1.3839800E-3,52.00000000,
,,,1.3840001E-3,1.6000000,,,,,1.3840001E-3,51.20000076,
,,,1.3840201E-3,1.6000000,,,,,1.3840201E-3,52.00000000,
,,,1.3840400E-3,2.0000000,,,,,1.3840400E-3,51.20000076,
,,,1.3840600E-3,1.6000000,,,,,1.3840600E-3,51.20000076,
,,,1.3840800E-3,1.6000000,,,,,1.3840800E-3,51.20000076,
,,,1.3841001E-3,1.6000000,,,,,1.3841001E-3,49.60000229,
,,,1.3841201E-3,2.0000000,,,,,1.3841201E-3,51.20000076,
,,,1.3841400E-3,2.0000000,,,,,1.3841400E-3,49.60000229,
,,,1.3841600E-3,2.0000000,,,,,1.3841600E-3,49.60000229,
,,,1.3841800E-3,2.4000001,,,,,1.3841800E-3,50.40000153,
,,,1.3842001E-3,2.4000001,,,,,1.3842001E-3,49.60000229,
,,,1.3842201E-3,2.0000000,,,,,1.3842201E-3,48.79999924,
,,,1.3842400E-3,1.2000000,,,,,1.3842400E-3,48.79999924,
,,,1.3842600E-3,1.6000000,,,,,1.3842600E-3,48.00000000,
,,,1.3842800E-3,2.0000000,,,,,1.3842800E-3,49.60000229,
,,,1.3843001E-3,1.6000000,,,,,1.3843001E-3,48.79999924,
,,,1.3843201E-3,1.6000000,,,,,1.3843201E-3,48.00000000,
,,,1.3843400E-3,2.0000000,,,,,1.3843400E-3,48.79999924,
,,,1.3843600E-3,1.6000000,,,,,1.3843600E-3,48.00000000,
,,,1.3843800E-3,2.4000001,,,,,1.3843800E-3,47.20000076,
,,,1.3844001E-3,1.6000000,,,,,1.3844001E-3,48.00000000,
,,,1.3844201E-3,2.0000000,,,,,1.3844201E-3,47.20000076,
,,,1.3844400E-3,1.2000000,,,,,1.3844400E-3,47.20000076,
,,,1.3844600E-3,2.0000000,,,,,1.3844600E-3,47.20000076,
,,,1.3844800E-3,1.6000000,,,,,1.3844800E-3,46.40000153,
,,,1.3845001E-3,1.6000000,,,,,1.3845001E-3,47.20000076,
,,,1.3845201E-3,2.4000001,,,,,1.3845201E-3,46.40000153,
,,,1.3845400E-3,1.6000000,,,,,1.3845400E-3,46.40000153,
,,,1.3845600E-3,1.6000000,,,,,1.3845600E-3,45.60000229,
,,,1.3845800E-3,2.0000000,,,,,1.3845800E-3,44.79999924,
,,,1.3846001E-3,1.6000000,,,,,1.3846001E-3,44.00000000,
,,,1.3846201E-3,2.0000000,,,,,1.3846201E-3,45.60000229,
,,,1.3846400E-3,2.0000000,,,,,1.3846400E-3,45.60000229,
,,,1.3846600E-3,1.6000000,,,,,1.3846600E-3,44.00000000,
,,,1.3846800E-3,1.6000000,,,,,1.3846800E-3,44.00000000,
,,,1.3847001E-3,1.6000000,,,,,1.3847001E-3,43.20000076,
,,,1.3847201E-3,2.4000001,,,,,1.3847201E-3,43.20000076,
,,,1.3847400E-3,2.0000000,,,,,1.3847400E-3,44.00000000,
,,,1.3847600E-3,2.0000000,,,,,1.3847600E-3,43.20000076,
,,,1.3847800E-3,1.6000000,,,,,1.3847800E-3,44.00000000,
,,,1.3848001E-3,2.0000000,,,,,1.3848001E-3,43.20000076,
,,,1.3848201E-3,2.0000000,,,,,1.3848201E-3,44.00000000,
,,,1.3848400E-3,2.4000001,,,,,1.3848400E-3,43.20000076,
,,,1.3848600E-3,2.0000000,,,,,1.3848600E-3,42.40000153,
,,,1.3848800E-3,1.6000000,,,,,1.3848800E-3,41.60000229,
,,,1.3849001E-3,1.6000000,,,,,1.3849001E-3,41.60000229,
,,,1.3849201E-3,2.0000000,,,,,1.3849201E-3,41.60000229,
,,,1.3849400E-3,2.0000000,,,,,1.3849400E-3,40.79999924,
,,,1.3849600E-3,2.4000001,,,,,1.3849600E-3,40.79999924,
,,,1.3849800E-3,2.4000001,,,,,1.3849800E-3,41.60000229,
,,,1.3850001E-3,2.0000000,,,,,1.3850001E-3,41.60000229,
,,,1.3850201E-3,2.0000000,,,,,1.3850201E-3,40.00000000,
,,,1.3850400E-3,2.0000000,,,,,1.3850400E-3,40.00000000,
,,,1.3850600E-3,1.6000000,,,,,1.3850600E-3,40.00000000,
,,,1.3850800E-3,2.0000000,,,,,1.3850800E-3,39.20000076,
,,,1.3851001E-3,1.6000000,,,,,1.3851001E-3,39.20000076,
,,,1.3851201E-3,1.6000000,,,,,1.3851201E-3,40.00000000,
,,,1.3851400E-3,2.4000001,,,,,1.3851400E-3,39.20000076,
,,,1.3851600E-3,2.4000001,,,,,1.3851600E-3,37.60000229,
,,,1.3851800E-3,2.4000001,,,,,1.3851800E-3,38.40000153,
,,,1.3852001E-3,2.4000001,,,,,1.3852001E-3,38.40000153,
,,,1.3852201E-3,2.4000001,,,,,1.3852201E-3,38.40000153,
,,,1.3852400E-3,2.4000001,,,,,1.3852400E-3,37.60000229,
,,,1.3852600E-3,2.0000000,,,,,1.3852600E-3,37.60000229,
,,,1.3852800E-3,2.4000001,,,,,1.3852800E-3,37.60000229,
,,,1.3853001E-3,2.0000000,,,,,1.3853001E-3,36.79999924,
,,,1.3853201E-3,2.4000001,,,,,1.3853201E-3,36.79999924,
,,,1.3853400E-3,2.0000000,,,,,1.3853400E-3,36.79999924,
,,,1.3853600E-3,2.4000001,,,,,1.3853600E-3,36.79999924,
